date,adj close,close,high,low,open,volume,ticker,Close,trend
2020-01-30,205.0643310546875,232.7899932861328,233.3000030517578,231.57000732421875,232.0,4685700,HD,205.0643310546875,-0.1515151515151516
2020-01-31,200.9329071044922,228.1000061035156,233.22999572753903,227.88999938964844,232.9600067138672,5304700,HD,200.9329071044922,-0.21212121212121215
2020-02-03,203.9632263183593,231.5399932861328,233.52999877929688,229.3500061035156,230.3000030517578,5100900,HD,203.9632263183593,-0.2727272727272727
2020-02-04,207.0110778808593,235.0,236.3600006103516,234.02999877929688,234.02999877929688,3505100,HD,207.0110778808593,-0.3333333333333335
2020-02-05,209.75070190429688,238.1100006103516,238.32000732421875,235.8600006103516,237.1000061035156,3868600,HD,209.75070190429688,-0.39393939393939403
2020-02-06,210.39373779296875,238.83999633789065,239.4100036621093,237.47999572753903,238.0,3930300,HD,210.39373779296875,-0.4545454545454546
2020-02-07,209.03713989257807,237.3000030517578,239.52999877929688,236.5200042724609,238.83999633789065,2456100,HD,209.03713989257807,-0.5151515151515151
2020-02-10,211.95294189453125,240.6100006103516,240.6100006103516,236.17999267578125,236.6000061035156,2568000,HD,211.95294189453125,-0.5757575757575757
2020-02-11,212.8603057861328,241.63999938964844,242.4499969482422,240.1999969482422,240.6100006103516,2692400,HD,212.8603057861328,-0.6363636363636365
2020-02-12,212.81622314453125,241.58999633789065,242.3000030517578,238.83999633789065,242.1300048828125,3592100,HD,212.81622314453125,-0.696969696969697
2020-02-13,213.49452209472656,242.3600006103516,243.6000061035156,240.3999938964844,240.97000122070312,2468100,HD,213.49452209472656,-0.7575757575757576
2020-02-14,215.8465270996093,245.02999877929688,245.1999969482422,242.6300048828125,243.44000244140625,2841600,HD,215.8465270996093,-0.8181818181818183
2020-02-18,214.88633728027344,243.94000244140625,246.1100006103516,243.1600036621093,244.83999633789065,2892600,HD,214.88633728027344,-0.8787878787878789
2020-02-19,214.6220550537109,243.63999938964844,245.5,243.009994506836,244.9100036621093,2713300,HD,214.6220550537109,-0.9393939393939394
2020-02-20,217.59947204589844,247.0200042724609,247.1199951171875,242.1499938964844,243.69000244140625,3701800,HD,217.59947204589844,-1.0
2020-02-21,216.11959838867188,245.33999633789065,247.3600006103516,244.0,246.5,3881100,HD,216.11959838867188,-0.6666666666666667
2020-02-24,211.1513061523437,239.6999969482422,243.1100006103516,237.6999969482422,238.47999572753903,5350100,HD,211.1513061523437,-0.33333333333333337
2020-02-25,209.107666015625,237.3800048828125,246.97000122070312,236.47999572753903,246.1000061035156,8061500,HD,209.107666015625,0.0
2020-02-26,207.2577667236328,235.27999877929688,241.0399932861328,234.32000732421875,239.1000061035156,6963000,HD,207.2577667236328,0.33333333333333326
2020-02-27,197.9642791748047,224.72999572753903,234.82000732421875,224.57000732421875,231.07000732421875,7612800,HD,197.9642791748047,0.6666666666666665
2020-02-28,191.89488220214844,217.83999633789065,221.0599975585937,212.3300018310547,218.6300048828125,11809600,HD,191.89488220214844,1.0
2020-03-02,202.55377197265625,229.94000244140625,230.0,218.4900054931641,219.97999572753903,7150800,HD,202.55377197265625,0.6666666666666667
2020-03-03,200.79200744628903,227.94000244140625,235.82000732421875,225.57000732421875,230.02999877929688,8432500,HD,200.79200744628903,0.33333333333333337
2020-03-04,212.3669586181641,241.0800018310547,241.32000732421875,231.8000030517578,233.009994506836,6770000,HD,212.3669586181641,0.0
2020-03-05,206.8437347412109,234.8099975585937,239.6100006103516,233.1499938964844,236.6000061035156,6473900,HD,206.8437347412109,-0.33333333333333326
2020-03-06,201.29405212402344,228.509994506836,230.2899932861328,222.25,227.57000732421875,7399900,HD,201.29405212402344,-0.6666666666666665
2020-03-09,185.39382934570312,210.4600067138672,216.17999267578125,207.25,213.8699951171875,10120500,HD,185.39382934570312,-1.0
2020-03-10,198.8187255859375,225.6999969482422,225.8300018310547,211.0,217.2100067138672,7206600,HD,198.8187255859375,-0.6
2020-03-11,188.7891387939453,212.88999938964844,219.1499938964844,210.5,217.3000030517578,7253900,HD,188.7891387939453,-0.19999999999999996
2020-03-12,169.01365661621094,190.58999633789065,206.5800018310547,184.83999633789065,195.4100036621093,10928700,HD,169.01365661621094,0.20000000000000018
2020-03-13,182.3864898681641,205.6699981689453,205.82000732421875,190.0,200.4499969482422,10292300,HD,182.3864898681641,0.6000000000000001
2020-03-16,146.2852020263672,164.9600067138672,186.1000061035156,163.11000061035156,181.97000122070312,12536600,HD,146.2852020263672,1.0
2020-03-17,153.98255920410156,173.63999938964844,174.77999877929688,155.3000030517578,168.2100067138672,16234400,HD,153.98255920410156,0.8
2020-03-18,138.01145935058594,155.6300048828125,162.3300018310547,140.6300048828125,159.8000030517578,14681900,HD,138.01145935058594,0.6
2020-03-19,142.8887939453125,161.1300048828125,162.91000366210938,142.0,153.16000366210938,13499100,HD,142.8887939453125,0.3999999999999999
2020-03-20,134.92538452148438,152.14999389648438,170.22000122070312,151.80999755859375,162.77999877929688,12602400,HD,134.92538452148438,0.19999999999999996
2020-03-23,144.006103515625,162.38999938964844,164.92999267578125,146.33999633789062,150.05999755859375,12241600,HD,144.006103515625,0.0
2020-03-24,163.80819702148438,184.72000122070312,185.6699981689453,172.00999450683594,173.38999938964844,14676600,HD,163.80819702148438,-0.20000000000000018
2020-03-25,161.18328857421875,181.759994506836,191.5500030517578,180.0,184.4199981689453,11497400,HD,161.18328857421875,-0.40000000000000013
2020-03-26,173.1106414794922,195.2100067138672,198.1999969482422,182.5,183.4900054931641,10170300,HD,173.1106414794922,-0.6000000000000001
2020-03-27,168.97821044921875,190.5500030517578,196.3800048828125,186.5,188.4900054931641,7121700,HD,168.97821044921875,-0.8
2020-03-30,173.89991760253906,196.1000061035156,198.1999969482422,187.6100006103516,190.57000732421875,6936700,HD,173.89991760253906,-1.0
2020-03-31,165.57293701171875,186.7100067138672,195.4900054931641,185.4499969482422,194.8000030517578,7335400,HD,165.57293701171875,-0.9583333333333334
2020-04-01,158.4076690673828,178.6300048828125,182.759994506836,175.0,175.91000366210938,7858200,HD,158.4076690673828,-0.9166666666666666
2020-04-02,160.78424072265625,181.3099975585937,182.72000122070312,174.0,174.9499969482422,6353900,HD,160.78424072265625,-0.875
2020-04-03,158.46971130371094,178.6999969482422,181.3500061035156,174.94000244140625,179.55999755859375,7299800,HD,158.46971130371094,-0.8333333333333334
2020-04-06,169.669921875,191.3300018310547,192.4100036621093,185.1300048828125,188.0,7454000,HD,169.669921875,-0.7916666666666667
2020-04-07,170.5211944580078,192.2899932861328,204.1100006103516,191.8500061035156,202.9199981689453,6438800,HD,170.5211944580078,-0.75
2020-04-08,172.76483154296875,194.82000732421875,196.7700042724609,191.5399932861328,194.2100067138672,6094700,HD,172.76483154296875,-0.7083333333333334
2020-04-09,178.71517944335938,201.52999877929688,205.9900054931641,196.5,199.8000030517578,7125100,HD,178.71517944335938,-0.6666666666666667
2020-04-13,176.2853546142578,198.7899932861328,200.4499969482422,195.3699951171875,200.4499969482422,4415600,HD,176.2853546142578,-0.625
2020-04-14,183.71669006347656,207.1699981689453,209.72999572753903,200.1300048828125,201.8800048828125,5655400,HD,183.71669006347656,-0.5833333333333334
2020-04-15,176.01046752929688,198.47999572753903,202.2400054931641,196.6100006103516,198.6699981689453,5693900,HD,176.01046752929688,-0.5416666666666667
2020-04-16,177.22540283203125,199.8500061035156,202.2100067138672,196.82000732421875,199.1199951171875,7262800,HD,177.22540283203125,-0.5
2020-04-17,185.71197509765625,209.4199981689453,210.25,206.1600036621093,207.1699981689453,6717600,HD,185.71197509765625,-0.45833333333333337
2020-04-20,182.72349548339844,206.0500030517578,211.02999877929688,205.3600006103516,206.1300048828125,4753100,HD,182.72349548339844,-0.41666666666666674
2020-04-21,177.89932250976562,200.6100006103516,204.33999633789065,199.509994506836,200.75,4845000,HD,177.89932250976562,-0.375
2020-04-22,181.0562896728516,204.1699981689453,205.7100067138672,201.13999938964844,201.88999938964844,4067700,HD,181.0562896728516,-0.33333333333333337
2020-04-23,179.4157257080078,202.32000732421875,206.97000122070312,202.19000244140625,203.32000732421875,3565500,HD,179.4157257080078,-0.29166666666666674
2020-04-24,188.1595001220703,212.17999267578125,212.92999267578125,203.8500061035156,204.72999572753903,5025200,HD,188.1595001220703,-0.25
2020-04-27,193.10780334472656,217.759994506836,220.94000244140625,214.009994506836,215.0399932861328,5472800,HD,193.10780334472656,-0.20833333333333337
2020-04-28,192.9925231933593,217.6300048828125,224.22000122070312,216.9100036621093,223.9900054931641,5080700,HD,192.9925231933593,-0.16666666666666674
2020-04-29,196.6993103027344,221.8099975585937,224.1699981689453,219.82000732421875,221.33999633789065,4381100,HD,196.6993103027344,-0.125
2020-04-30,194.9434509277344,219.8300018310547,222.1100006103516,216.5200042724609,216.7899932861328,5152700,HD,194.9434509277344,-0.08333333333333337
2020-05-01,193.8261260986328,218.57000732421875,219.6999969482422,215.7700042724609,216.7700042724609,3819300,HD,193.8261260986328,-0.04166666666666674
2020-05-04,196.72589111328125,221.83999633789065,222.6600036621093,215.2100067138672,216.67999267578125,4090900,HD,196.72589111328125,0.0
2020-05-05,200.0691070556641,225.6100006103516,228.8500061035156,223.6100006103516,224.94000244140625,4655200,HD,200.0691070556641,0.04166666666666652
2020-05-06,198.5704498291016,223.9199981689453,228.44000244140625,223.8000030517578,227.3699951171875,3321100,HD,198.5704498291016,0.08333333333333326
2020-05-07,203.4744110107422,229.4499969482422,231.6300048828125,226.4199981689453,226.509994506836,4501300,HD,203.4744110107422,0.125
2020-05-08,207.890625,234.42999267578125,235.5500030517578,231.1499938964844,232.6999969482422,4365200,HD,207.890625,0.16666666666666652
2020-05-11,209.779541015625,236.5599975585937,238.7700042724609,231.25,231.7700042724609,4378300,HD,209.779541015625,0.20833333333333326
2020-05-12,206.5338134765625,232.8999938964844,239.25,232.8999938964844,238.57000732421875,4399600,HD,206.5338134765625,0.25
2020-05-13,204.05084228515625,230.1000061035156,236.3000030517578,228.5399932861328,233.0399932861328,6237200,HD,204.05084228515625,0.2916666666666665
2020-05-14,207.93495178222656,234.47999572753903,234.6600036621093,226.1999969482422,226.3699951171875,6434500,HD,207.93495178222656,0.33333333333333326
2020-05-15,212.2359313964844,239.3300018310547,243.22999572753903,232.6999969482422,232.7899932861328,16176300,HD,212.2359313964844,0.375
2020-05-18,217.57440185546875,245.3500061035156,248.32000732421875,244.0399932861328,245.83999633789065,8314800,HD,217.57440185546875,0.4166666666666665
2020-05-19,211.14517211914065,238.1000061035156,242.4600067138672,237.8000030517578,240.4499969482422,9387000,HD,211.14517211914065,0.45833333333333326
2020-05-20,211.2249755859375,238.19000244140625,242.2700042724609,234.9499969482422,242.0,7534200,HD,211.2249755859375,0.5
2020-05-21,213.6104736328125,240.8800048828125,241.17999267578125,235.7899932861328,237.6199951171875,4772700,HD,213.6104736328125,0.5416666666666665
2020-05-22,214.49728393554688,241.8800048828125,242.33999633789065,238.6600036621093,240.6999969482422,3041800,HD,214.49728393554688,0.5833333333333333
2020-05-26,215.02931213378903,242.47999572753903,248.22000122070312,242.07000732421875,248.1499938964844,4535200,HD,215.02931213378903,0.625
2020-05-27,219.3568420410156,247.3600006103516,247.38999938964844,240.77999877929688,242.69000244140625,4664800,HD,219.3568420410156,0.6666666666666665
2020-05-28,217.38818359375,245.13999938964844,252.22999572753903,244.42999267578125,249.5200042724609,5259300,HD,217.38818359375,0.7083333333333333
2020-05-29,220.3500366210937,248.47999572753903,249.7100067138672,244.72999572753903,245.0599975585937,5341600,HD,220.3500366210937,0.75
2020-06-01,219.2947998046875,247.2899932861328,249.77999877929688,245.8699951171875,249.4100036621093,3407800,HD,219.2947998046875,0.7916666666666665
2020-06-02,224.1011962890625,252.7100067138672,252.72000122070312,247.0,248.6300048828125,5301000,HD,224.1011962890625,0.8333333333333333
2020-06-03,223.9138641357422,251.0,252.8300018310547,250.38999938964844,251.8000030517578,4638100,HD,223.9138641357422,0.875
2020-06-04,222.0850830078125,248.9499969482422,252.1699981689453,247.47000122070312,249.7700042724609,4759400,HD,222.0850830078125,0.9166666666666665
2020-06-05,227.3929748535156,254.8999938964844,255.8500061035156,250.3800048828125,252.33999633789065,5054300,HD,227.3929748535156,0.9583333333333333
2020-06-08,229.06118774414065,256.7699890136719,256.8099975585937,252.259994506836,252.4900054931641,3811900,HD,229.06118774414065,1.0
2020-06-09,229.05226135253903,256.760009765625,258.2900085449219,253.8600006103516,255.3300018310547,3716100,HD,229.05226135253903,0.9642857142857143
2020-06-10,226.99156188964844,254.4499969482422,259.2900085449219,254.22000122070312,257.45001220703125,3589800,HD,226.99156188964844,0.9285714285714286
2020-06-11,213.62811279296875,239.47000122070312,250.6199951171875,238.7400054931641,248.8600006103516,6563700,HD,213.62811279296875,0.8928571428571429
2020-06-12,216.28648376464844,242.4499969482422,246.38999938964844,237.0500030517578,243.07000732421875,5238500,HD,216.28648376464844,0.8571428571428572
2020-06-15,215.31414794921875,241.3600006103516,242.22000122070312,234.3099975585937,237.6199951171875,6250900,HD,215.31414794921875,0.8214285714285714
2020-06-16,222.9771423339844,249.9499969482422,251.6499938964844,242.8699951171875,249.3999938964844,5291600,HD,222.9771423339844,0.7857142857142857
2020-06-17,223.7800445556641,250.8500061035156,254.6199951171875,250.0800018310547,252.7700042724609,4234000,HD,223.7800445556641,0.75
2020-06-18,222.3170166015625,249.2100067138672,251.75,247.1300048828125,249.3600006103516,3347800,HD,222.3170166015625,0.7142857142857143
2020-06-19,220.03326416015625,246.6499938964844,254.3000030517578,246.3800048828125,253.1000061035156,11114600,HD,220.03326416015625,0.6785714285714286
2020-06-22,222.27243041992188,249.1600036621093,250.0599975585937,245.509994506836,245.6999969482422,3815200,HD,222.27243041992188,0.6428571428571429
2020-06-23,223.2982788085937,250.3099975585937,253.44000244140625,250.1300048828125,253.0,3105300,HD,223.2982788085937,0.6071428571428572
2020-06-24,219.5694122314453,246.1300048828125,250.2899932861328,242.72999572753903,247.8099975585937,3873000,HD,219.5694122314453,0.5714285714285714
2020-06-25,218.9003448486328,245.3800048828125,246.3500061035156,242.1999969482422,244.8000030517578,2938400,HD,218.9003448486328,0.5357142857142858
2020-06-26,215.0018920898437,241.009994506836,246.1000061035156,240.25,245.3500061035156,5002700,HD,215.0018920898437,0.5
2020-06-29,219.5604705810547,246.1199951171875,246.5,240.33999633789065,242.6600036621093,3468300,HD,219.5604705810547,0.4642857142857143
2020-06-30,223.4766998291016,250.509994506836,251.6499938964844,246.08999633789065,247.0,4524600,HD,223.4766998291016,0.4285714285714286
2020-07-01,221.37139892578125,248.1499938964844,250.3300018310547,246.92999267578125,249.6499938964844,3677300,HD,221.37139892578125,0.3928571428571429
2020-07-02,221.68365478515625,248.5,252.3000030517578,247.9199981689453,251.94000244140625,3369800,HD,221.68365478515625,0.3571428571428572
2020-07-06,222.6203155517578,249.5500030517578,251.5,247.0399932861328,250.2700042724609,3133800,HD,222.6203155517578,0.3214285714285715
2020-07-07,220.65774536132807,247.3500061035156,250.77999877929688,247.07000732421875,247.3699951171875,2927800,HD,220.65774536132807,0.2857142857142858
2020-07-08,222.2813262939453,249.1699981689453,249.7899932861328,246.22000122070312,247.8699951171875,2294000,HD,222.2813262939453,0.25
2020-07-09,221.20193481445312,247.9600067138672,250.509994506836,246.3500061035156,249.6600036621093,2994700,HD,221.20193481445312,0.2142857142857143
2020-07-10,223.119873046875,250.1100006103516,250.3300018310547,246.63999938964844,248.2899932861328,2745300,HD,223.119873046875,0.1785714285714286
2020-07-13,222.6827392578125,249.6199951171875,257.8599853515625,249.08999633789065,251.9199981689453,4437500,HD,222.6827392578125,0.1428571428571429
2020-07-14,229.9711303710937,257.7900085449219,258.17999267578125,248.4600067138672,249.0,4614200,HD,229.9711303710937,0.1071428571428572
2020-07-15,229.9800262451172,257.79998779296875,261.2900085449219,255.1499938964844,260.1400146484375,4343700,HD,229.9800262451172,0.07142857142857151
2020-07-16,230.22979736328125,258.0799865722656,260.5,256.0,256.760009765625,2511200,HD,230.22979736328125,0.03571428571428581
2020-07-17,232.28163146972656,260.3800048828125,260.6499938964844,257.7200012207031,260.0299987792969,3091300,HD,232.28163146972656,0.0
2020-07-20,232.0943145751953,260.1700134277344,261.20001220703125,258.0199890136719,259.0400085449219,2451100,HD,232.0943145751953,-0.03571428571428559
2020-07-21,234.10153198242188,262.4200134277344,263.8699951171875,260.7200012207031,261.6199951171875,2439900,HD,234.10153198242188,-0.0714285714285714
2020-07-22,236.5547332763672,265.1700134277344,265.5899963378906,262.0,262.5899963378906,2750000,HD,236.5547332763672,-0.10714285714285698
2020-07-23,235.3414764404297,263.8099975585937,267.79998779296875,261.79998779296875,267.79998779296875,2680100,HD,235.3414764404297,-0.1428571428571428
2020-07-24,236.6796417236328,265.3099975585937,266.8900146484375,262.989990234375,265.0400085449219,2984500,HD,236.6796417236328,-0.1785714285714286
2020-07-27,238.5619201660156,267.4200134277344,268.67999267578125,265.0899963378906,265.0899963378906,2412500,HD,238.5619201660156,-0.2142857142857142
2020-07-28,236.65286254882807,265.2799987792969,269.07000732421875,264.6700134277344,268.5599975585937,2227000,HD,236.65286254882807,-0.25
2020-07-29,236.0998077392578,264.6600036621094,267.1099853515625,264.1700134277344,264.79998779296875,2874100,HD,236.0998077392578,-0.2857142857142856
2020-07-30,237.5717163085937,266.3099975585937,267.3500061035156,261.54998779296875,263.3399963378906,2347800,HD,237.5717163085937,-0.3214285714285714
2020-07-31,236.8401794433593,265.489990234375,267.1700134277344,260.6099853515625,265.0,3640600,HD,236.8401794433593,-0.357142857142857
2020-08-03,237.4557037353516,266.17999267578125,268.5799865722656,265.6700134277344,266.7300109863281,2363500,HD,237.4557037353516,-0.3928571428571428
2020-08-04,238.96334838867188,267.8699951171875,267.8900146484375,263.8399963378906,266.6300048828125,2224000,HD,238.96334838867188,-0.4285714285714284
2020-08-05,238.615463256836,267.4800109863281,268.3900146484375,265.8900146484375,268.3900146484375,1959900,HD,238.615463256836,-0.4642857142857142
2020-08-06,240.3015289306641,269.3699951171875,270.44000244140625,266.5299987792969,266.6000061035156,2203400,HD,240.3015289306641,-0.5
2020-08-07,242.3265380859375,271.6400146484375,274.9200134277344,269.8099975585937,270.6099853515625,2846300,HD,242.3265380859375,-0.5357142857142856
2020-08-10,245.0830535888672,274.7300109863281,275.0,271.79998779296875,272.4200134277344,2393100,HD,245.0830535888672,-0.5714285714285714
2020-08-11,245.2526092529297,274.9200134277344,279.3699951171875,274.4100036621094,277.69000244140625,3321300,HD,245.2526092529297,-0.607142857142857
2020-08-12,251.1938323974609,281.5799865722656,282.9700012207031,276.9599914550781,279.75,3867900,HD,251.1938323974609,-0.6428571428571428
2020-08-13,251.2652282714844,281.6600036621094,282.6499938964844,279.739990234375,281.1600036621094,2202400,HD,251.2652282714844,-0.6785714285714284
2020-08-14,250.2749938964844,280.54998779296875,282.0,279.19000244140625,281.1400146484375,2490400,HD,250.2749938964844,-0.7142857142857142
2020-08-17,257.1351623535156,288.239990234375,289.2200012207031,283.57000732421875,284.3999938964844,5584400,HD,257.1351623535156,-0.75
2020-08-18,254.2447967529297,285.0,290.5799865722656,283.0400085449219,288.8999938964844,6934300,HD,254.2447967529297,-0.7857142857142856
2020-08-19,252.3357086181641,282.8599853515625,287.9700012207031,281.92999267578125,287.4599914550781,4986800,HD,252.3357086181641,-0.8214285714285714
2020-08-20,250.3909606933593,280.67999267578125,281.9100036621094,279.44000244140625,280.5400085449219,3530000,HD,250.3909606933593,-0.857142857142857
2020-08-21,252.66580200195312,283.2300109863281,283.54998779296875,278.4200134277344,279.9700012207031,5519100,HD,252.66580200195312,-0.8928571428571428
2020-08-24,255.8059234619141,286.75,286.8500061035156,281.9200134277344,284.989990234375,4430900,HD,255.8059234619141,-0.9285714285714284
2020-08-25,255.2528686523437,286.1300048828125,287.4800109863281,283.8900146484375,287.2699890136719,2854500,HD,255.2528686523437,-0.9642857142857142
2020-08-26,260.42694091796875,291.92999267578125,292.1199951171875,286.2699890136719,287.7300109863281,4001900,HD,260.42694091796875,-1.0
2020-08-27,257.483154296875,288.6300048828125,292.95001220703125,286.5599975585937,292.2200012207031,3430900,HD,257.483154296875,-0.75
2020-08-28,255.3955993652344,286.2900085449219,288.8299865722656,284.7699890136719,288.3099975585937,3100100,HD,255.3955993652344,-0.5
2020-08-31,254.28045654296875,285.0400085449219,286.69000244140625,282.8699951171875,285.0,4105400,HD,254.28045654296875,-0.25
2020-09-01,255.0833282470703,285.94000244140625,286.67999267578125,283.5,284.0299987792969,3235100,HD,255.0833282470703,0.0
2020-09-02,257.5585021972656,287.20001220703125,288.0400085449219,283.6000061035156,284.8500061035156,3464600,HD,257.5585021972656,0.25
2020-09-03,246.28582763671875,274.6300048828125,287.70001220703125,272.1700134277344,287.29998779296875,5380100,HD,246.28582763671875,0.5
2020-09-04,241.8287811279297,269.6600036621094,276.7699890136719,264.6700134277344,275.54998779296875,5253500,HD,241.8287811279297,0.75
2020-09-08,241.4700469970703,269.260009765625,271.0400085449219,262.8099975585937,267.1099853515625,5241200,HD,241.4700469970703,1.0
2020-09-09,248.4470977783203,277.0400085449219,279.739990234375,271.75,272.4599914550781,4754700,HD,248.4470977783203,0.6
2020-09-10,244.55503845214844,272.70001220703125,280.9800109863281,271.1700134277344,278.010009765625,3156300,HD,244.55503845214844,0.19999999999999996
2020-09-11,247.8103790283203,276.3299865722656,277.9800109863281,273.4599914550781,273.9800109863281,3729200,HD,247.8103790283203,-0.20000000000000018
2020-09-14,251.6845245361328,280.6499938964844,282.4599914550781,278.0199890136719,278.54998779296875,3055800,HD,251.6845245361328,-0.6000000000000001
2020-09-15,256.10565185546875,285.5799865722656,286.70001220703125,282.3800048828125,283.0400085449219,4174900,HD,256.10565185546875,-1.0
2020-09-16,252.56336975097656,281.6300048828125,286.5799865722656,280.67999267578125,285.6099853515625,3379100,HD,252.56336975097656,-0.7142857142857143
2020-09-17,251.0657196044922,279.9599914550781,282.7200012207031,276.9599914550781,277.9100036621094,3166600,HD,251.0657196044922,-0.4285714285714286
2020-09-18,246.7880859375,275.19000244140625,279.8299865722656,270.8099975585937,278.4100036621094,6072900,HD,246.7880859375,-0.1428571428571429
2020-09-21,244.2411193847656,272.3500061035156,272.8999938964844,266.5299987792969,271.8699951171875,3548000,HD,244.2411193847656,0.1428571428571428
2020-09-22,245.10211181640625,273.3099975585937,273.5199890136719,270.6300048828125,271.67999267578125,2972000,HD,245.10211181640625,0.4285714285714284
2020-09-23,239.039794921875,266.54998779296875,276.6199951171875,264.69000244140625,275.4200134277344,4467600,HD,239.039794921875,0.7142857142857142
2020-09-24,238.27749633789065,265.70001220703125,269.70001220703125,263.8800048828125,265.7099914550781,3095600,HD,238.27749633789065,1.0
2020-09-25,240.8333435058593,268.54998779296875,270.1499938964844,263.9200134277344,264.19000244140625,2457700,HD,240.8333435058593,0.8461538461538461
2020-09-28,244.2232208251953,272.3299865722656,274.2200012207031,270.29998779296875,271.92999267578125,3061100,HD,244.2232208251953,0.6923076923076923
2020-09-29,244.02593994140625,272.1099853515625,273.8399963378906,271.1099853515625,273.3999938964844,2048900,HD,244.02593994140625,0.5384615384615384
2020-09-30,249.0479736328125,277.7099914550781,279.9200134277344,272.5199890136719,273.4800109863281,4778800,HD,249.0479736328125,0.3846153846153846
2020-10-01,248.96725463867188,277.6199951171875,280.0,275.8500061035156,279.44000244140625,2696900,HD,248.96725463867188,0.23076923076923073
2020-10-02,250.4828338623047,279.3099975585937,281.0799865722656,274.1000061035156,274.94000244140625,2943600,HD,250.4828338623047,0.07692307692307687
2020-10-05,252.9849395751953,282.1000061035156,282.4200134277344,279.70001220703125,280.9200134277344,2330700,HD,252.9849395751953,-0.0769230769230771
2020-10-06,247.9359588623047,276.4700012207031,283.0,275.7699890136719,282.5,2992500,HD,247.9359588623047,-0.23076923076923084
2020-10-07,253.60366821289065,282.7900085449219,284.0,280.0,280.8500061035156,3423700,HD,253.60366821289065,-0.3846153846153846
2020-10-08,255.15513610839844,284.5199890136719,284.95001220703125,281.1700134277344,283.8399963378906,2256200,HD,255.15513610839844,-0.5384615384615385
2020-10-09,256.4106140136719,285.9200134277344,287.2799987792969,284.0899963378906,285.4700012207031,2240100,HD,256.4106140136719,-0.6923076923076925
2020-10-12,257.2984619140625,286.9100036621094,288.3299865722656,286.0599975585937,287.3900146484375,2411900,HD,257.2984619140625,-0.8461538461538463
2020-10-13,260.39239501953125,290.3599853515625,290.7699890136719,285.70001220703125,285.70001220703125,2699900,HD,260.39239501953125,-1.0
2020-10-14,257.4598693847656,287.0899963378906,290.29998779296875,285.1499938964844,289.510009765625,2221000,HD,257.4598693847656,-0.8461538461538461
2020-10-15,257.8634338378906,287.5400085449219,290.25,283.1199951171875,284.1199951171875,2699400,HD,257.8634338378906,-0.6923076923076923
2020-10-16,257.97100830078125,287.6600036621094,292.6499938964844,287.25,288.25,3108600,HD,257.97100830078125,-0.5384615384615384
2020-10-19,254.4466552734375,283.7300109863281,290.1099853515625,283.3800048828125,289.760009765625,2428100,HD,254.4466552734375,-0.3846153846153846
